year,sex,age,distribution,parameter-description,parameter-1,parameter-2,parameter-3,parameter-4
1999,F,4,Exponential,(rate-shift),0.001767364,0.000000,,
1999,F,5,Exponential,(rate-shift),0.001281894,0.000000,,
1999,F,6,Exponential,(rate-shift),9.15448e-4,0.000000,,
1999,F,7,Exponential,(rate-shift),6.62703e-4,0.000000,,
1999,F,8,Exponential,(rate-shift),5.12647e-4,0.000000,,
1999,F,9,Exponential,(rate-shift),4.48908e-4,0.000000,,
1999,F,10,Exponential,(rate-shift),4.50724e-4,0.000000,,
1999,F,11,Exponential,(rate-shift),4.94576e-4,0.000000,,
1999,F,12,Exponential,(rate-shift),5.59021e-4,0.000000,,
1999,F,13,Exponential,(rate-shift),6.29857e-4,0.000000,,
1999,F,14,Exponential,(rate-shift),7.04622e-4,0.000000,,
1999,F,15,Exponential,(rate-shift),7.94529e-4,0.000000,,
1999,F,16,Exponential,(rate-shift),9.18981e-4,0.000000,,
1999,F,17,Exponential,(rate-shift),0.001089478,0.000000,,
1999,F,18,Exponential,(rate-shift),0.001309915,0.000000,,
1999,F,19,Exponential,(rate-shift),0.001566763,0.000000,,
1999,F,20,Exponential,(rate-shift),0.001833549,0.000000,,
1999,F,21,Exponential,(rate-shift),0.00207474,0.000000,,
1999,F,22,Exponential,(rate-shift),0.002265353,0.000000,,
1999,F,23,Exponential,(rate-shift),0.002394955,0.000000,,
1999,F,24,Exponential,(rate-shift),0.002471816,0.000000,,
1999,F,25,Exponential,(rate-shift),0.002512925,0.000000,,
1999,F,26,Exponential,(rate-shift),0.002544479,0.000000,,
1999,F,27,Exponential,(rate-shift),0.002586109,0.000000,,
1999,F,28,Exponential,(rate-shift),0.002643838,0.000000,,
1999,F,29,Exponential,(rate-shift),0.002713493,0.000000,,
1999,F,30,Exponential,(rate-shift),0.002792687,0.000000,,
1999,F,31,Exponential,(rate-shift),0.002875914,0.000000,,
1999,F,32,Exponential,(rate-shift),0.0029602,0.000000,,
1999,F,33,Exponential,(rate-shift),0.003045359,0.000000,,
1999,F,34,Exponential,(rate-shift),0.003136799,0.000000,,
1999,F,35,Exponential,(rate-shift),0.003243599,0.000000,,
1999,F,36,Exponential,(rate-shift),0.003377556,0.000000,,
1999,F,37,Exponential,(rate-shift),0.003546963,0.000000,,
1999,F,38,Exponential,(rate-shift),0.003756344,0.000000,,
1999,F,39,Exponential,(rate-shift),0.004003321,0.000000,,
1999,F,40,Exponential,(rate-shift),0.004280747,0.000000,,
1999,F,41,Exponential,(rate-shift),0.004577752,0.000000,,
1999,F,42,Exponential,(rate-shift),0.004886646,0.000000,,
1999,F,43,Exponential,(rate-shift),0.00520717,0.000000,,
1999,F,44,Exponential,(rate-shift),0.005542891,0.000000,,
1999,F,45,Exponential,(rate-shift),0.005894737,0.000000,,
1999,F,46,Exponential,(rate-shift),0.006264545,0.000000,,
1999,F,47,Exponential,(rate-shift),0.006654799,0.000000,,
1999,F,48,Exponential,(rate-shift),0.007068544,0.000000,,
1999,F,49,Exponential,(rate-shift),0.007509374,0.000000,,
1999,F,50,Exponential,(rate-shift),0.007981586,0.000000,,
1999,F,51,Exponential,(rate-shift),0.0084901419999999991,0.000000,,
1999,F,52,Exponential,(rate-shift),0.009040839,0.000000,,
1999,F,53,Exponential,(rate-shift),0.009633578,0.000000,,
1999,F,54,Exponential,(rate-shift),0.010274431,0.000000,,
1999,F,55,Exponential,(rate-shift),0.010982527,0.000000,,
1999,F,56,Exponential,(rate-shift),0.011782015,0.000000,,
1999,F,57,Exponential,(rate-shift),0.0126894,0.000000,,
1999,F,58,Exponential,(rate-shift),0.013717127,0.000000,,
1999,F,59,Exponential,(rate-shift),0.014859977,0.000000,,
1999,F,60,Exponential,(rate-shift),0.016095207,0.000000,,
1999,F,61,Exponential,(rate-shift),0.017389623,0.000000,,
1999,F,62,Exponential,(rate-shift),0.018721101,0.000000,,
1999,F,63,Exponential,(rate-shift),0.020101202,0.000000,,
1999,F,64,Exponential,(rate-shift),0.021547035,0.000000,,
1999,F,65,Exponential,(rate-shift),0.023051445,0.000000,,
1999,F,66,Exponential,(rate-shift),0.024605287,0.000000,,
1999,F,67,Exponential,(rate-shift),0.026213965,0.000000,,
1999,F,68,Exponential,(rate-shift),0.027868599,0.000000,,
1999,F,69,Exponential,(rate-shift),0.029606613,0.000000,,
1999,F,70,Exponential,(rate-shift),0.031536123,0.000000,,
1999,F,71,Exponential,(rate-shift),0.033797684,0.000000,,
1999,F,72,Exponential,(rate-shift),0.036491483,0.000000,,
1999,F,73,Exponential,(rate-shift),0.039687102,0.000000,,
1999,F,74,Exponential,(rate-shift),0.043365074,0.000000,,
1999,F,75,Exponential,(rate-shift),0.047429559,0.000000,,
1999,F,76,Exponential,(rate-shift),0.051737044,0.000000,,
1999,F,77,Exponential,(rate-shift),0.056199151,0.000000,,
1999,F,78,Exponential,(rate-shift),0.06081592,0.000000,,
1999,F,79,Exponential,(rate-shift),0.065661704,0.000000,,
1999,F,80,Exponential,(rate-shift),0.070855218,0.000000,,
1999,F,81,Exponential,(rate-shift),0.076980454,0.000000,,
1999,F,82,Exponential,(rate-shift),0.083610977,0.000000,,
1999,F,83,Exponential,(rate-shift),0.090784004,0.000000,,
1999,F,84,Exponential,(rate-shift),0.098538665,0.000000,,
1999,F,85,Exponential,(rate-shift),0.10691593,0.000000,,
1999,F,86,Exponential,(rate-shift),0.115958498,0.000000,,
1999,F,87,Exponential,(rate-shift),0.125710641,0.000000,,
1999,F,88,Exponential,(rate-shift),0.136217979,0.000000,,
1999,F,89,Exponential,(rate-shift),0.147527193,0.000000,,
1999,F,90,Exponential,(rate-shift),0.159685645,0.000000,,
2000,F,0,Exponential,(rate-shift),0.029502696,0.000000,,
2000,F,1,Exponential,(rate-shift),0.005046143,0.000000,,
2000,F,2,Exponential,(rate-shift),0.003068795,0.000000,,
2000,F,3,Exponential,(rate-shift),0.002355707,0.000000,,
2000,F,4,Exponential,(rate-shift),0.001755491,0.000000,,
2000,F,5,Exponential,(rate-shift),0.001272992,0.000000,,
2000,F,6,Exponential,(rate-shift),9.07952e-4,0.000000,,
2000,F,7,Exponential,(rate-shift),6.54996e-4,0.000000,,
2000,F,8,Exponential,(rate-shift),5.03324e-4,0.000000,,
2000,F,9,Exponential,(rate-shift),4.3702e-4,0.000000,,
2000,F,10,Exponential,(rate-shift),4.35991e-4,0.000000,,
2000,F,11,Exponential,(rate-shift),4.77513e-4,0.000000,,
2000,F,12,Exponential,(rate-shift),5.40865e-4,0.000000,,
2000,F,13,Exponential,(rate-shift),6.12255e-4,0.000000,,
2000,F,14,Exponential,(rate-shift),6.8913e-4,0.000000,,
2000,F,15,Exponential,(rate-shift),7.82022e-4,0.000000,,
2000,F,16,Exponential,(rate-shift),9.09303e-4,0.000000,,
2000,F,17,Exponential,(rate-shift),0.001081804,0.000000,,
2000,F,18,Exponential,(rate-shift),0.001303006,0.000000,,
2000,F,19,Exponential,(rate-shift),0.001559818,0.000000,,
2000,F,20,Exponential,(rate-shift),0.001826958,0.000000,,
2000,F,21,Exponential,(rate-shift),0.002070558,0.000000,,
2000,F,22,Exponential,(rate-shift),0.002266731,0.000000,,
2000,F,23,Exponential,(rate-shift),0.002405391,0.000000,,
2000,F,24,Exponential,(rate-shift),0.002494136,0.000000,,
2000,F,25,Exponential,(rate-shift),0.00254876,0.000000,,
2000,F,26,Exponential,(rate-shift),0.002593747,0.000000,,
2000,F,27,Exponential,(rate-shift),0.002647392,0.000000,,
2000,F,28,Exponential,(rate-shift),0.002715331,0.000000,,
2000,F,29,Exponential,(rate-shift),0.002793444,0.000000,,
2000,F,30,Exponential,(rate-shift),0.002878973,0.000000,,
2000,F,31,Exponential,(rate-shift),0.002966107,0.000000,,
2000,F,32,Exponential,(rate-shift),0.003051653,0.000000,,
2000,F,33,Exponential,(rate-shift),0.003135678,0.000000,,
2000,F,34,Exponential,(rate-shift),0.003223629,0.000000,,
2000,F,35,Exponential,(rate-shift),0.003323992,0.000000,,
2000,F,36,Exponential,(rate-shift),0.003447809,0.000000,,
2000,F,37,Exponential,(rate-shift),0.003603162,0.000000,,
2000,F,38,Exponential,(rate-shift),0.003794013,0.000000,,
2000,F,39,Exponential,(rate-shift),0.004019085,0.000000,,
2000,F,40,Exponential,(rate-shift),0.004274704,0.000000,,
2000,F,41,Exponential,(rate-shift),0.004554636,0.000000,,
2000,F,42,Exponential,(rate-shift),0.004854461,0.000000,,
2000,F,43,Exponential,(rate-shift),0.00517503,0.000000,,
2000,F,44,Exponential,(rate-shift),0.005518844,0.000000,,
2000,F,45,Exponential,(rate-shift),0.005885176,0.000000,,
2000,F,46,Exponential,(rate-shift),0.006273212,0.000000,,
2000,F,47,Exponential,(rate-shift),0.006683259,0.000000,,
2000,F,48,Exponential,(rate-shift),0.007117585,0.000000,,
2000,F,49,Exponential,(rate-shift),0.007579618,0.000000,,
2000,F,50,Exponential,(rate-shift),0.008072707,0.000000,,
2000,F,51,Exponential,(rate-shift),0.008600861,0.000000,,
2000,F,52,Exponential,(rate-shift),0.009168867,0.000000,,
2000,F,53,Exponential,(rate-shift),0.009778582,0.000000,,
2000,F,54,Exponential,(rate-shift),0.010435601,0.000000,,
2000,F,55,Exponential,(rate-shift),0.011153045,0.000000,,
2000,F,56,Exponential,(rate-shift),0.011947116,0.000000,,
2000,F,57,Exponential,(rate-shift),0.012830076,0.000000,,
2000,F,58,Exponential,(rate-shift),0.013807654,0.000000,,
2000,F,59,Exponential,(rate-shift),0.014879653,0.000000,,
2000,F,60,Exponential,(rate-shift),0.016044736,0.000000,,
2000,F,61,Exponential,(rate-shift),0.017298883,0.000000,,
2000,F,62,Exponential,(rate-shift),0.018638863,0.000000,,
2000,F,63,Exponential,(rate-shift),0.020085735,0.000000,,
2000,F,64,Exponential,(rate-shift),0.021644928,0.000000,,
2000,F,65,Exponential,(rate-shift),0.023281041,0.000000,,
2000,F,66,Exponential,(rate-shift),0.024945166,0.000000,,
2000,F,67,Exponential,(rate-shift),0.026614195,0.000000,,
2000,F,68,Exponential,(rate-shift),0.028269716,0.000000,,
2000,F,69,Exponential,(rate-shift),0.029957619,0.000000,,
2000,F,70,Exponential,(rate-shift),0.031797581,0.000000,,
2000,F,71,Exponential,(rate-shift),0.03394914,0.000000,,
2000,F,72,Exponential,(rate-shift),0.036526559,0.000000,,
2000,F,73,Exponential,(rate-shift),0.039602681,0.000000,,
2000,F,74,Exponential,(rate-shift),0.043154031,0.000000,,
2000,F,75,Exponential,(rate-shift),0.047083255,0.000000,,
2000,F,76,Exponential,(rate-shift),0.051243451,0.000000,,
2000,F,77,Exponential,(rate-shift),0.055544508,0.000000,,
2000,F,78,Exponential,(rate-shift),0.059987593,0.000000,,
2000,F,79,Exponential,(rate-shift),0.064650627,0.000000,,
2000,F,80,Exponential,(rate-shift),0.06965736,0.000000,,
2000,F,81,Exponential,(rate-shift),0.075683322,0.000000,,
2000,F,82,Exponential,(rate-shift),0.08220717,0.000000,,
2000,F,83,Exponential,(rate-shift),0.089265728,0.000000,,
2000,F,84,Exponential,(rate-shift),0.096897736,0.000000,,
2000,F,85,Exponential,(rate-shift),0.105143793,0.000000,,
2000,F,86,Exponential,(rate-shift),0.114046256,0.000000,,
2000,F,87,Exponential,(rate-shift),0.12364909,0.000000,,
2000,F,88,Exponential,(rate-shift),0.133997659,0.000000,,
2000,F,89,Exponential,(rate-shift),0.145138454,0.000000,,
2000,F,90,Exponential,(rate-shift),0.157118732,0.000000,,
2001,F,0,Exponential,(rate-shift),0.027733848,0.000000,,
2001,F,1,Exponential,(rate-shift),0.005057585,0.000000,,
2001,F,2,Exponential,(rate-shift),0.003058816,0.000000,,
2001,F,3,Exponential,(rate-shift),0.002337222,0.000000,,
2001,F,4,Exponential,(rate-shift),0.00173268,0.000000,,
2001,F,5,Exponential,(rate-shift),0.001249116,0.000000,,
2001,F,6,Exponential,(rate-shift),8.85396e-4,0.000000,,
2001,F,7,Exponential,(rate-shift),6.35315e-4,0.000000,,
2001,F,8,Exponential,(rate-shift),4.87283e-4,0.000000,,
2001,F,9,Exponential,(rate-shift),4.24641e-4,0.000000,,
2001,F,10,Exponential,(rate-shift),4.26611e-4,0.000000,,
2001,F,11,Exponential,(rate-shift),4.69872e-4,0.000000,,
2001,F,12,Exponential,(rate-shift),5.33247e-4,0.000000,,
2001,F,13,Exponential,(rate-shift),6.0271e-4,0.000000,,
2001,F,14,Exponential,(rate-shift),6.75752e-4,0.000000,,
2001,F,15,Exponential,(rate-shift),7.63246e-4,0.000000,,
2001,F,16,Exponential,(rate-shift),8.84143e-4,0.000000,,
2001,F,17,Exponential,(rate-shift),0.001049861,0.000000,,
2001,F,18,Exponential,(rate-shift),0.001263453,0.000000,,
2001,F,19,Exponential,(rate-shift),0.001512091,0.000000,,
2001,F,20,Exponential,(rate-shift),0.001772566,0.000000,,
2001,F,21,Exponential,(rate-shift),0.002013724,0.000000,,
2001,F,22,Exponential,(rate-shift),0.002213393,0.000000,,
2001,F,23,Exponential,(rate-shift),0.002362599,0.000000,,
2001,F,24,Exponential,(rate-shift),0.002467799,0.000000,,
2001,F,25,Exponential,(rate-shift),0.002541479,0.000000,,
2001,F,26,Exponential,(rate-shift),0.002603466,0.000000,,
2001,F,27,Exponential,(rate-shift),0.002668721,0.000000,,
2001,F,28,Exponential,(rate-shift),0.002741743,0.000000,,
2001,F,29,Exponential,(rate-shift),0.002819468,0.000000,,
2001,F,30,Exponential,(rate-shift),0.002900696,0.000000,,
2001,F,31,Exponential,(rate-shift),0.002982123,0.000000,,
2001,F,32,Exponential,(rate-shift),0.003062446,0.000000,,
2001,F,33,Exponential,(rate-shift),0.003141638,0.000000,,
2001,F,34,Exponential,(rate-shift),0.003224605,0.000000,,
2001,F,35,Exponential,(rate-shift),0.003320719,0.000000,,
2001,F,36,Exponential,(rate-shift),0.003442062,0.000000,,
2001,F,37,Exponential,(rate-shift),0.00359722,0.000000,,
2001,F,38,Exponential,(rate-shift),0.003792052,0.000000,,
2001,F,39,Exponential,(rate-shift),0.004024742,0.000000,,
2001,F,40,Exponential,(rate-shift),0.004286841,0.000000,,
2001,F,41,Exponential,(rate-shift),0.004565549,0.000000,,
2001,F,42,Exponential,(rate-shift),0.004852481,0.000000,,
2001,F,43,Exponential,(rate-shift),0.005144506,0.000000,,
2001,F,44,Exponential,(rate-shift),0.00544731,0.000000,,
2001,F,45,Exponential,(rate-shift),0.00577193,0.000000,,
2001,F,46,Exponential,(rate-shift),0.006133813,0.000000,,
2001,F,47,Exponential,(rate-shift),0.006543979,0.000000,,
2001,F,48,Exponential,(rate-shift),0.007011124,0.000000,,
2001,F,49,Exponential,(rate-shift),0.007532788,0.000000,,
2001,F,50,Exponential,(rate-shift),0.008095822,0.000000,,
2001,F,51,Exponential,(rate-shift),0.00868083,0.000000,,
2001,F,52,Exponential,(rate-shift),0.009276513,0.000000,,
2001,F,53,Exponential,(rate-shift),0.009877175,0.000000,,
2001,F,54,Exponential,(rate-shift),0.010495359,0.000000,,
2001,F,55,Exponential,(rate-shift),0.011160108,0.000000,,
2001,F,56,Exponential,(rate-shift),0.011910865,0.000000,,
2001,F,57,Exponential,(rate-shift),0.012775941,0.000000,,
2001,F,58,Exponential,(rate-shift),0.013767715,0.000000,,
2001,F,59,Exponential,(rate-shift),0.01487886,0.000000,,
2001,F,60,Exponential,(rate-shift),0.016093765,0.000000,,
2001,F,61,Exponential,(rate-shift),0.017387586,0.000000,,
2001,F,62,Exponential,(rate-shift),0.018742748,0.000000,,
2001,F,63,Exponential,(rate-shift),0.020175373,0.000000,,
2001,F,64,Exponential,(rate-shift),0.021697531,0.000000,,
2001,F,65,Exponential,(rate-shift),0.023285068,0.000000,,
2001,F,66,Exponential,(rate-shift),0.024905539,0.000000,,
2001,F,67,Exponential,(rate-shift),0.026547656,0.000000,,
2001,F,68,Exponential,(rate-shift),0.028196381,0.000000,,
2001,F,69,Exponential,(rate-shift),0.029893763,0.000000,,
2001,F,70,Exponential,(rate-shift),0.031755333,0.000000,,
2001,F,71,Exponential,(rate-shift),0.033933778,0.000000,,
2001,F,72,Exponential,(rate-shift),0.03653832,0.000000,,
2001,F,73,Exponential,(rate-shift),0.039640863,0.000000,,
2001,F,74,Exponential,(rate-shift),0.043219559,0.000000,,
2001,F,75,Exponential,(rate-shift),0.047177518,0.000000,,
2001,F,76,Exponential,(rate-shift),0.051368901,0.000000,,
2001,F,77,Exponential,(rate-shift),0.055704222,0.000000,,
2001,F,78,Exponential,(rate-shift),0.060184487,0.000000,,
2001,F,79,Exponential,(rate-shift),0.064886793,0.000000,,
2001,F,80,Exponential,(rate-shift),0.069933692,0.000000,,
2001,F,81,Exponential,(rate-shift),0.075982568,0.000000,,
2001,F,82,Exponential,(rate-shift),0.082531042,0.000000,,
2001,F,83,Exponential,(rate-shift),0.089616028,0.000000,,
2001,F,84,Exponential,(rate-shift),0.097276356,0.000000,,
2001,F,85,Exponential,(rate-shift),0.105552713,0.000000,,
2001,F,86,Exponential,(rate-shift),0.114487536,0.000000,,
2001,F,87,Exponential,(rate-shift),0.124124861,0.000000,,
2001,F,88,Exponential,(rate-shift),0.134510113,0.000000,,
2001,F,89,Exponential,(rate-shift),0.145689828,0.000000,,
2001,F,90,Exponential,(rate-shift),0.15771129,0.000000,,
2002,F,0,Exponential,(rate-shift),0.02779156,0.000000,,
2002,F,1,Exponential,(rate-shift),0.004942021,0.000000,,
2002,F,2,Exponential,(rate-shift),0.003004879,0.000000,,
2002,F,3,Exponential,(rate-shift),0.00230647,0.000000,,
2002,F,4,Exponential,(rate-shift),0.001718184,0.000000,,
2002,F,5,Exponential,(rate-shift),0.00124568,0.000000,,
2002,F,6,Exponential,(rate-shift),8.89243e-4,0.000000,,
2002,F,7,Exponential,(rate-shift),6.43769e-4,0.000000,,
2002,F,8,Exponential,(rate-shift),4.98433e-4,0.000000,,
2002,F,9,Exponential,(rate-shift),4.37024e-4,0.000000,,
2002,F,10,Exponential,(rate-shift),4.38931e-4,0.000000,,
2002,F,11,Exponential,(rate-shift),4.80794e-4,0.000000,,
2002,F,12,Exponential,(rate-shift),5.41411e-4,0.000000,,
2002,F,13,Exponential,(rate-shift),6.0697e-4,0.000000,,
2002,F,14,Exponential,(rate-shift),6.75622e-4,0.000000,,
2002,F,15,Exponential,(rate-shift),7.59438e-4,0.000000,,
2002,F,16,Exponential,(rate-shift),8.78847e-4,0.000000,,
2002,F,17,Exponential,(rate-shift),0.001046309,0.000000,,
2002,F,18,Exponential,(rate-shift),0.001265131,0.000000,,
2002,F,19,Exponential,(rate-shift),0.00152215,0.000000,,
2002,F,20,Exponential,(rate-shift),0.00179381,0.000000,,
2002,F,21,Exponential,(rate-shift),0.002048349,0.000000,,
2002,F,22,Exponential,(rate-shift),0.002262936,0.000000,,
2002,F,23,Exponential,(rate-shift),0.002429002,0.000000,,
2002,F,24,Exponential,(rate-shift),0.002552618,0.000000,,
2002,F,25,Exponential,(rate-shift),0.002643879,0.000000,,
2002,F,26,Exponential,(rate-shift),0.002719491,0.000000,,
2002,F,27,Exponential,(rate-shift),0.002792354,0.000000,,
2002,F,28,Exponential,(rate-shift),0.002865389,0.000000,,
2002,F,29,Exponential,(rate-shift),0.002936512,0.000000,,
2002,F,30,Exponential,(rate-shift),0.003008137,0.000000,,
2002,F,31,Exponential,(rate-shift),0.003082117,0.000000,,
2002,F,32,Exponential,(rate-shift),0.003160638,0.000000,,
2002,F,33,Exponential,(rate-shift),0.003245794,0.000000,,
2002,F,34,Exponential,(rate-shift),0.003340846,0.000000,,
2002,F,35,Exponential,(rate-shift),0.003450397,0.000000,,
2002,F,36,Exponential,(rate-shift),0.003579696,0.000000,,
2002,F,37,Exponential,(rate-shift),0.003732811,0.000000,,
2002,F,38,Exponential,(rate-shift),0.003912651,0.000000,,
2002,F,39,Exponential,(rate-shift),0.004119869,0.000000,,
2002,F,40,Exponential,(rate-shift),0.004353381,0.000000,,
2002,F,41,Exponential,(rate-shift),0.004610793,0.000000,,
2002,F,42,Exponential,(rate-shift),0.004890616,0.000000,,
2002,F,43,Exponential,(rate-shift),0.00519359,0.000000,,
2002,F,44,Exponential,(rate-shift),0.005521595,0.000000,,
2002,F,45,Exponential,(rate-shift),0.005875615,0.000000,,
2002,F,46,Exponential,(rate-shift),0.006256834,0.000000,,
2002,F,47,Exponential,(rate-shift),0.006666479,0.000000,,
2002,F,48,Exponential,(rate-shift),0.007109701,0.000000,,
2002,F,49,Exponential,(rate-shift),0.007588586,0.000000,,
2002,F,50,Exponential,(rate-shift),0.008098195,0.000000,,
2002,F,51,Exponential,(rate-shift),0.008631202,0.000000,,
2002,F,52,Exponential,(rate-shift),0.009185239,0.000000,,
2002,F,53,Exponential,(rate-shift),0.00975629,0.000000,,
2002,F,54,Exponential,(rate-shift),0.010354649,0.000000,,
2002,F,55,Exponential,(rate-shift),0.011009537,0.000000,,
2002,F,56,Exponential,(rate-shift),0.011759627,0.000000,,
2002,F,57,Exponential,(rate-shift),0.012632136,0.000000,,
2002,F,58,Exponential,(rate-shift),0.013641435,0.000000,,
2002,F,59,Exponential,(rate-shift),0.014779565,0.000000,,
2002,F,60,Exponential,(rate-shift),0.016023963,0.000000,,
2002,F,61,Exponential,(rate-shift),0.017340453,0.000000,,
2002,F,62,Exponential,(rate-shift),0.018705311,0.000000,,
2002,F,63,Exponential,(rate-shift),0.020131701,0.000000,,
2002,F,64,Exponential,(rate-shift),0.021635051,0.000000,,
2002,F,65,Exponential,(rate-shift),0.023199164,0.000000,,
2002,F,66,Exponential,(rate-shift),0.024802944,0.000000,,
2002,F,67,Exponential,(rate-shift),0.02644334,0.000000,,
2002,F,68,Exponential,(rate-shift),0.028107843,0.000000,,
2002,F,69,Exponential,(rate-shift),0.029836309,0.000000,,
2002,F,70,Exponential,(rate-shift),0.031742009,0.000000,,
2002,F,71,Exponential,(rate-shift),0.033973587,0.000000,,
2002,F,72,Exponential,(rate-shift),0.036637203,0.000000,,
2002,F,73,Exponential,(rate-shift),0.039804098,0.000000,,
2002,F,74,Exponential,(rate-shift),0.043453232,0.000000,,
2002,F,75,Exponential,(rate-shift),0.047487745,0.000000,,
2002,F,76,Exponential,(rate-shift),0.051762133,0.000000,,
2002,F,77,Exponential,(rate-shift),0.056186882,0.000000,,
2002,F,78,Exponential,(rate-shift),0.06076235,0.000000,,
2002,F,79,Exponential,(rate-shift),0.065564433,0.000000,,
2002,F,80,Exponential,(rate-shift),0.070714092,0.000000,,
2002,F,81,Exponential,(rate-shift),0.07682764,0.000000,,
2002,F,82,Exponential,(rate-shift),0.083445605,0.000000,,
2002,F,83,Exponential,(rate-shift),0.090605159,0.000000,,
2002,F,84,Exponential,(rate-shift),0.098345385,0.000000,,
2002,F,85,Exponential,(rate-shift),0.106707209,0.000000,,
2002,F,86,Exponential,(rate-shift),0.115733294,0.000000,,
2002,F,87,Exponential,(rate-shift),0.125467873,0.000000,,
2002,F,88,Exponential,(rate-shift),0.13595654,0.000000,,
2002,F,89,Exponential,(rate-shift),0.147245951,0.000000,,
2002,F,90,Exponential,(rate-shift),0.159383459,0.000000,,
2003,F,0,Exponential,(rate-shift),0.029013486,0.000000,,
2003,F,1,Exponential,(rate-shift),0.004750349,0.000000,,
2003,F,2,Exponential,(rate-shift),0.002898993,0.000000,,
2003,F,3,Exponential,(rate-shift),0.002231194,0.000000,,
2003,F,4,Exponential,(rate-shift),0.001669313,0.000000,,
2003,F,5,Exponential,(rate-shift),0.001218313,0.000000,,
2003,F,6,Exponential,(rate-shift),8.78191e-4,0.000000,,
2003,F,7,Exponential,(rate-shift),6.43963e-4,0.000000,,
2003,F,8,Exponential,(rate-shift),5.05363e-4,0.000000,,
2003,F,9,Exponential,(rate-shift),4.47147e-4,0.000000,,
2003,F,10,Exponential,(rate-shift),4.5001e-4,0.000000,,
2003,F,11,Exponential,(rate-shift),4.9212e-4,0.000000,,
2003,F,12,Exponential,(rate-shift),5.53671e-4,0.000000,,
2003,F,13,Exponential,(rate-shift),6.2174e-4,0.000000,,
2003,F,14,Exponential,(rate-shift),6.9453e-4,0.000000,,
2003,F,15,Exponential,(rate-shift),7.83186e-4,0.000000,,
2003,F,16,Exponential,(rate-shift),9.06636e-4,0.000000,,
2003,F,17,Exponential,(rate-shift),0.001076433,0.000000,,
2003,F,18,Exponential,(rate-shift),0.001295159,0.000000,,
2003,F,19,Exponential,(rate-shift),0.001550519,0.000000,,
2003,F,20,Exponential,(rate-shift),0.001821503,0.000000,,
2003,F,21,Exponential,(rate-shift),0.002079822,0.000000,,
2003,F,22,Exponential,(rate-shift),0.002304887,0.000000,,
2003,F,23,Exponential,(rate-shift),0.002489424,0.000000,,
2003,F,24,Exponential,(rate-shift),0.002638113,0.000000,,
2003,F,25,Exponential,(rate-shift),0.002757315,0.000000,,
2003,F,26,Exponential,(rate-shift),0.002858462,0.000000,,
2003,F,27,Exponential,(rate-shift),0.002950718,0.000000,,
2003,F,28,Exponential,(rate-shift),0.003035321,0.000000,,
2003,F,29,Exponential,(rate-shift),0.003111412,0.000000,,
2003,F,30,Exponential,(rate-shift),0.003184096,0.000000,,
2003,F,31,Exponential,(rate-shift),0.003259318,0.000000,,
2003,F,32,Exponential,(rate-shift),0.00334207,0.000000,,
2003,F,33,Exponential,(rate-shift),0.003435793,0.000000,,
2003,F,34,Exponential,(rate-shift),0.003542396,0.000000,,
2003,F,35,Exponential,(rate-shift),0.00366341,0.000000,,
2003,F,36,Exponential,(rate-shift),0.003799672,0.000000,,
2003,F,37,Exponential,(rate-shift),0.003952356,0.000000,,
2003,F,38,Exponential,(rate-shift),0.004122327,0.000000,,
2003,F,39,Exponential,(rate-shift),0.004311878,0.000000,,
2003,F,40,Exponential,(rate-shift),0.004525099,0.000000,,
2003,F,41,Exponential,(rate-shift),0.004766879,0.000000,,
2003,F,42,Exponential,(rate-shift),0.005040498,0.000000,,
2003,F,43,Exponential,(rate-shift),0.005350137,0.000000,,
2003,F,44,Exponential,(rate-shift),0.005695023,0.000000,,
2003,F,45,Exponential,(rate-shift),0.006067547,0.000000,,
2003,F,46,Exponential,(rate-shift),0.006456776,0.000000,,
2003,F,47,Exponential,(rate-shift),0.006855956,0.000000,,
2003,F,48,Exponential,(rate-shift),0.007265582,0.000000,,
2003,F,49,Exponential,(rate-shift),0.007692244,0.000000,,
2003,F,50,Exponential,(rate-shift),0.008143208,0.000000,,
2003,F,51,Exponential,(rate-shift),0.00862842,0.000000,,
2003,F,52,Exponential,(rate-shift),0.009157316,0.000000,,
2003,F,53,Exponential,(rate-shift),0.009732717,0.000000,,
2003,F,54,Exponential,(rate-shift),0.010359857,0.000000,,
2003,F,55,Exponential,(rate-shift),0.011053646,0.000000,,
2003,F,56,Exponential,(rate-shift),0.011832097,0.000000,,
2003,F,57,Exponential,(rate-shift),0.012708768,0.000000,,
2003,F,58,Exponential,(rate-shift),0.013690352,0.000000,,
2003,F,59,Exponential,(rate-shift),0.014776658,0.000000,,
2003,F,60,Exponential,(rate-shift),0.015965377,0.000000,,
2003,F,61,Exponential,(rate-shift),0.017250874,0.000000,,
2003,F,62,Exponential,(rate-shift),0.018628609,0.000000,,
2003,F,63,Exponential,(rate-shift),0.020120142,0.000000,,
2003,F,64,Exponential,(rate-shift),0.021731083000000002,0.000000,,
2003,F,65,Exponential,(rate-shift),0.023424064,0.000000,,
2003,F,66,Exponential,(rate-shift),0.025147652,0.000000,,
2003,F,67,Exponential,(rate-shift),0.026877308,0.000000,,
2003,F,68,Exponential,(rate-shift),0.02859357,0.000000,,
2003,F,69,Exponential,(rate-shift),0.030343816,0.000000,,
2003,F,70,Exponential,(rate-shift),0.032251934,0.000000,,
2003,F,71,Exponential,(rate-shift),0.034483175,0.000000,,
